|ESPI	|H2AC7	11	17979986,20618342,35035586,25347319,34533884,24532606,21740499,12552530,33639116,21324720,16238432	0	
|ESPI	|FKBP8	0		0	
|PTKA	|TLR1	0		2	6359177,7644814
|PKNB	|NTRK1	0		1	3553496
|GLMM	|NLGN1	0		0	
|ESPI	|RBCK1	0		0	
|PTKA	|MMP1	0		1	39111
|PTKA	|TLR4	0		7	8257786,8929471,6359177,7644814,7396704,7897680,8464473
|ESPI	|EHMT2	0		0	
|GLMM	|HABP2	0		0	
|ESPI	|BIRC2	0		0	
|PTKA	|H2BC14	20	32157138,29884774,26417687,29317718,29724125,24493247,29545176,20952582,23939619,26286503,27148221,25667587,25374563,23104571,25535696,26094643,22888002,20497498,19766738,19016839	0	
|ESPI	|RPL6	0		0	
|PTKA	|LRP8	0		0	
|PTKA	|PIDD1	0		0	
|ESPI	|ABI1	0		0	
|GLMM	|ASAP1	0		0	
|PTKA	|ANXA2	0		0	
|PTKA	|HSPG2	0		0	
|PTKA	|AGT	0		1	4022148
|GLMM	|UBA5	0		1	6777611
|ESPI	|YY1	0		0	
|ESPI	|FN1	0		1	7480431
|ESPI	|CUL7	0		0	
|PTKA	|ASAP2	0		0	
|ESPI	|TTR	0		3	250696,3158058,7480431
|PTKA	|FPGS	0		0	
|PTKA	|ARF4	0		1	6597024
|ESPI	|NF1	0		1	110951
|PTKA	|JAK2	0		1	6359177
|GLMM	|ZNF274	0		0	
|PTKA	|IL18RAP	0		0	
|ESPI	|CD4	0		20	8286235,8939774,8602668,2014721,6979476,2191324,8570393,5946722,4534649,8805023,114932,6221368,7809703,3393705,2776709,250720,539010,7480431,5709272,321463
|ESPI	|GNAO1	0		0	
|ESPI	|GTF2H1	0		0	
|PKNB	|IRAK4	0		0	
|ESPI	|BMPR1A	0		0	
|PTKA	|ARHGEF2	0		0	
|ESPI	|NOTCH2	0		1	8123387
|ESPI	|MAPK14	0		0	
|PTKA	|PRTN3	0		0	
|PKNB	|MAP2K3	0		1	4012561
|GLMM	|TJP1	0		2	5590851,6796246
|GLMM	|TRIP6	0		0	
|GLMM	|ITGA5	0		1	6863402
|PTKA	|GTF2A1	0		0	
|GLMM	|NPHS1	0		1	7445463
|ESPI	|ROR2	0		0	
|PTKA	|U2AF2	0		0	
|PTKA	|LDLR	0		0	
|ESPI	|TUBA1A	0		1	7480431
|PTKA	|WASL	0		0	
|GLMM	|PRKACA	0		0	
|PTKA	|PEF1	0		1	3591445
|PKNB	|KIF13B	0		0	
|PTKA	|RPS12	0		0	
|ESPI	|TIRAP	0		2	4023866,3625037
|PTKA	|PTPN2	0		0	
|PTKA	|ELK1	0		0	
|GLMM	|MTR	0		10	4215523,1760631,3372251,4544636,8408311,98936,5057204,5719067,4244172,4896250
|ESPI	|RPL27A	0		0	
|ESPI	|GTF2A1	0		0	
|ESPI	|CARS1	0		0	
|PKNB	|RHOBTB2	0		0	
|ESPI	|GTF2E2	0		0	
|ESXB	|CIB1	0		0	
|GLMM	|THSD4	0		1	9005993
|ESPI	|SHMT1	0		0	
|PTKA	|EIF4EBP1	0		0	
|ESPI	|YWHAE	0		0	
|PTKA	|GATA4	0		0	
|PTKA	|RPS23	0		0	
|ESPI	|DDB1	0		0	
|PTKA	|FGG	0		0	
|PTKA	|CYTH2	0		0	
|WECA	|REV1	0		1	3410872
|ESPI	|MAPK6	0		0	
|PTKA	|RAC3	0		0	
|ESPI	|KIT	0		20	4150839,8153578,3015060,3936592,3233075,5798338,4568301,3836246,6828742,2014721,8535732,6180346,6468002,4227905,5066353,6974680,125738,2997769,7772469,8844524
|ESPI	|ITGA9	0		0	
|ESPI	|FGL1	0		1	8123387
|PTKA	|NFIC	0		0	
|ESPI	|DTX1	0		0	
|PTKA	|AHSA1	0		0	
|ESPI	|MAP2K2	0		0	
|PTKA	|RPS15A	0		0	
|ESPI	|RPS13	0		0	
|PTKA	|POLR1C	0		0	
|ESPI	|BLNK	0		0	
|PTKA	|FAF1	0		0	
|PTKA	|RAD18	0		0	
|ESPI	|GDI2	0		0	
|ECCA1	|PSMC6	0		0	
|ESPI	|HDAC4	0		0	
|PTKA	|CENPT	0		0	
|ESPI	|DCTN1	0		0	
|GLMM	|RAB28	0		0	
|PTKA	|KLF5	0		0	
|GLMM	|EXOC3	0		0	
|ESPI	|PKM	0		1	7809703
|MURA	|UBE2D3	0		1	3166285
|PKNB	|STK24	0		0	
|PTKA	|MITF	0		0	
|ESPI	|ALB	0		1	1135708
|ESPI	|HLA-DRB1	0		0	
|PTKA	|PPP5C	0		0	
|ESPI	|EIF2S3	0		0	
|PTKA	|GNL3	0		0	
|ESPI	|H2AB1	0		0	
|ESPI	|CHEK1	0		1	4269881
|PTKA	|EIF3B	0		0	
|ESPI	|POLR2A	0		0	
|PTKA	|WT1	0		0	
|ESPI	|RAB7B	0		0	
|ESPI	|SERPINA5	0		0	
|ESPI	|CCN1	0		0	
|ESPI	|HMGN1	0		1	3246894
|PKNB	|CHEK1	0		0	
|ESPI	|CREB1	0		0	
|PTPB	|RABGEF1	0		0	
|ESPI	|SNX33	0		2	4269881,4995211
|PTKA	|PREB	0		0	
|ESPI	|GOT2	0		0	
|PTKA	|UCHL5	0		0	
|PTKA	|TP53	0		1	7396704
|GLMM	|YKT6	0		0	
|PTKA	|BAP1	0		0	
|ESPI	|SDC1	0		1	7480431
|PTKA	|SMAD6	0		0	
|GLMM	|H2BC9	20	30668586,32696674,28953253,29071652,35013533,32354473,32048733,34583694,34541669,26300841,29525905,34868606,26240071,30474216,25524054,33934024,30462203,17109375,29676023,30623389	0	
|GLMM	|ADAMTS9	0		2	8408311,6777611
|PTKA	|XRCC6	0		0	
|PTKA	|ITGA6	0		0	
|PKNB	|PLK1	0		2	3096446,7439371
|PTKA	|GOT2	0		0	
