|TORR	|RAD51	0		7	6005428,3308741,3915060,4412345,6230550,3516710,2800209
|ISPF	|RNF31	0		0	
|GLND	|AMT	0		20	1913930,1257715,8484045,2045211,3870248,106991,3973380,6490700,3831643,99019,6243067,1783471,6311188,2607301,95207,2923504,2945594,8112011,6212724,1765473
|QUED	|IL1B	0		0	
|ISPH	|SETD6	0		0	
|NRFE	|RAD51	0		0	
|DNAK	|CCND1	0		3	3413985,9036991,5362491
|THIL	|PPP6C	0		0	
|QUED	|ORC1	0		0	
|DNAK	|CBLB	0		1	4105357
|ISPF	|MAP3K1	0		0	
|GLND	|CSNK1G1	0		0	
|DNAK	|RPS6KA4	0		0	
|ISPA	|UBE2C	0		0	
|THIE	|ITGAM	0		0	
|ISPH	|ADAMTS1	0		0	
|ISPH	|IL1A	0		0	
|ISPH	|MAP2K2	0		0	
|ISPH	|IRAK4	0		0	
|QUED	|TRAPPC2	0		0	
|DNAK	|GNA11	0		0	
|ISPF	|CDH1	0		0	
|NUDB	|IQGAP2	0		0	
|GYRA	|NFIC	0		0	
|DXS	|FYN	0		2	2191618,3806458
|ISPF	|GPC1	0		0	
|THIL	|RAB11B	0		0	
|DNAK	|LILRB4	0		0	
|ISPH	|NOTCH4	0		0	
|ISPF	|ADAMTS5	0		0	
|DNAK	|VAMP3	0		6	4336558,6545606,3750612,2801561,3390586,1472619
|OMPR	|CHEK2	0		0	
|DNAK	|PSME4	0		0	
|QUED	|HDAC3	0		0	
|DXS	|VDR	0		2	1471987,1915515
|DXS	|MMP7	0		0	
|THIE	|BCKDHA	0		0	
|NUDB	|NOS3	0		0	
|TRXB	|DUSP8	0		0	
|QUED	|PFDN6	0		0	
|THIE	|RAPSN	0		0	
|THIE	|SELP	0		0	
|CCMH	|SLC6A4	0		0	
|OMPC	|KLKB1	0		0	
|GLND	|PRKACA	0		0	
|DNAK	|FOXO4	0		4	1798369,2453533,6896686,4507279
|ISPF	|KAT5	0		0	
|GLND	|PIK3CB	0		0	
|DXS	|CD34	0		5	4216596,3020395,4540079,7981266,1915515
|QUED	|ABL2	0		0	
|FTSH	|PSMB8	0		0	
|FTSH	|PSMC5	0		0	
|THIE	|SHMT1	0		0	
|THIE	|SUOX	0		0	
|THIL	|TRIP6	0		0	
|PHOB	|LGALS8	0		0	
|GLND	|JAK1	0		0	
|QSEB	|POLR2G	0		0	
|DXR	|DCAF15	0		1	7457511
|FIMG	|ICAM4	0		0	
|KDPE	|LGALS8	0		0	
|DNAK	|TCF3	0		3	6071538,3591511,8706882
|GLNL	|RALA	0		1	258871
|QUED	|SHC3	0		0	
|THIE	|ARHGEF2	0		0	
|QUED	|KIF13B	0		0	
|RSMA	|DDIT3	0		0	
|DXR	|SMAD6	0		1	7167893
|DXS	|RAB11B	0		1	8316339
|GLND	|CDK5	0		0	
|UVRC	|GTF2H1	0		2	5929563,3606085
|FADB	|CYCS	0		0	
|QUED	|FASLG	0		0	
|ISPF	|PLCG1	0		0	
|QUED	|EPHB2	0		0	
|ISPD	|RPS10-NUDT3	0		0	
|DNAK	|MAP4K5	0		0	
|DXS	|GRIN2A	0		0	
|THIE	|PIWIL2	0		0	
|DXR	|S100A2	0		2	6126702,3995708
|DNAK	|POLR2J	0		0	
|GLTB	|CDKN1A	0		1	8616973
|DXS	|SEC31A	0		0	
|DNAK	|ETS2	0		6	6356290,5025812,8706882,7830093,3879555,2738132
|DXS	|RIPK3	0		0	
|THIL	|MMP13	0		0	
|THIL	|F13A1	0		1	8616973
|GLND	|CD24	0		0	
|QUED	|GART	0		0	
|PHOB	|RAD51	0		4	4031524,6976007,8551951,2830897
|THIL	|BMPR1A	0		0	
|CCMA	|FBXO8	0		0	
|QUED	|ARHGEF28	0		0	
|DXS	|KMT2A	0		0	
|RSMA	|NRK	0		1	2825926
|ISPA	|CSNK1G3	0		0	
|DNAK	|SPAG9	0		0	
|QUED	|DDIT4	0		0	
|DXR	|FCHO2	0		0	
